""   ,Date      ,symbol,value      ,change              ,type
3081 ,2009-06-15,MSFT  ,19.648719  ,0.128099953996997   ,price
3082 ,2009-06-15,IBM   ,92.902738  ,-0.278761428968866  ,price
3083 ,2009-06-15,SBUX  ,6.469029   ,-0.849849335966805  ,price
3084 ,2009-06-15,AAPL  ,18.004499  ,0.191046693384815   ,price
3085 ,2009-06-15,GSPC  ,923.719971 ,-1.27203052536362   ,price
3086 ,2009-06-16,MSFT  ,19.673889  ,0.980807607484227   ,price
3087 ,2009-06-16,IBM   ,92.643761  ,-0.298173343804559  ,price
3088 ,2009-06-16,SBUX  ,6.414052   ,2.14285758830768    ,price
3089 ,2009-06-16,AAPL  ,18.038896  ,-0.564718594752144  ,price
3090 ,2009-06-16,GSPC  ,911.969971 ,-0.138156851658003  ,price
3091 ,2009-06-17,MSFT  ,19.866852  ,-0.760135526252478  ,price
3092 ,2009-06-17,IBM   ,92.367522  ,-0.626165980722095  ,price
3093 ,2009-06-17,SBUX  ,6.551496   ,-1.3286736342356    ,price
3094 ,2009-06-17,AAPL  ,17.937027  ,0.221268552475275   ,price
3095 ,2009-06-17,GSPC  ,910.710022 ,0.841099012304494   ,price
3096 ,2009-06-18,MSFT  ,19.715837  ,2.42553232713377    ,price
3097 ,2009-06-18,IBM   ,91.789148  ,-0.413808176975339  ,price
3098 ,2009-06-18,SBUX  ,6.464448   ,0.921331566129082   ,price
3099 ,2009-06-18,AAPL  ,17.976716  ,2.64939936749293    ,price
3100 ,2009-06-18,GSPC  ,918.369995 ,0.311419690927504   ,price
3101 ,2009-06-19,MSFT  ,20.194051  ,-3.28209035423354   ,price
3102 ,2009-06-19,IBM   ,91.409317  ,-1.29379809281367   ,price
3103 ,2009-06-19,SBUX  ,6.524007   ,-3.72191507458529   ,price
3104 ,2009-06-19,AAPL  ,18.452991  ,-1.512757471133     ,price
3105 ,2009-06-19,GSPC  ,921.22998  ,-3.06003957882482   ,price
3106 ,2009-06-22,MSFT  ,19.531264  ,0.257730375258867   ,price
3107 ,2009-06-22,IBM   ,90.226665  ,-0.0765350243190211 ,price
3108 ,2009-06-22,SBUX  ,6.281189   ,3.28227665176131    ,price
3109 ,2009-06-22,AAPL  ,18.173842  ,-2.44596051841982   ,price
3110 ,2009-06-22,GSPC  ,893.039978 ,0.230672539947585   ,price
3111 ,2009-06-23,MSFT  ,19.581602  ,0.556976901072757   ,price
3112 ,2009-06-23,IBM   ,90.15761   ,-0.277672622422002  ,price
3113 ,2009-06-23,SBUX  ,6.487355   ,0.353102304406033   ,price
3114 ,2009-06-23,AAPL  ,17.729317  ,1.64913290229961    ,price
3115 ,2009-06-23,GSPC  ,895.099976 ,0.652443990234235   ,price
3116 ,2009-06-24,MSFT  ,19.690667  ,1.36345305113331    ,price
3117 ,2009-06-24,IBM   ,89.907267  ,1.83388957869223    ,price
3118 ,2009-06-24,SBUX  ,6.510262   ,4.43350820596775    ,price
3119 ,2009-06-24,AAPL  ,18.021697  ,2.67215124080713    ,price
3120 ,2009-06-24,GSPC  ,900.940002 ,2.14442781507219    ,price
3121 ,2009-06-25,MSFT  ,19.95914   ,-1.84951856643123   ,price
3122 ,2009-06-25,IBM   ,91.556067  ,-0.358285377199518  ,price
3123 ,2009-06-25,SBUX  ,6.798895   ,-2.08895710258799   ,price
3124 ,2009-06-25,AAPL  ,18.503264  ,1.84470156184335    ,price
3125 ,2009-06-25,GSPC  ,920.26001  ,-0.147782798907011  ,price
3126 ,2009-06-26,MSFT  ,19.589992  ,2.18415607316226    ,price
3127 ,2009-06-26,IBM   ,91.228035  ,0.141939920113365   ,price
3128 ,2009-06-26,SBUX  ,6.656869   ,0.75706762443424    ,price
3129 ,2009-06-26,AAPL  ,18.844594  ,-0.329962003957217  ,price
3130 ,2009-06-26,GSPC  ,918.900024 ,0.906513851609163   ,price
3131 ,2009-06-29,MSFT  ,20.017868  ,-0.377203006833691  ,price
3132 ,2009-06-29,IBM   ,91.357524  ,-1.33232923431681   ,price
3133 ,2009-06-29,SBUX  ,6.707266   ,-5.12295173622158   ,price
3134 ,2009-06-29,AAPL  ,18.782414  ,0.324010534535136   ,price
3135 ,2009-06-29,GSPC  ,927.22998  ,-0.853075630708136  ,price
3136 ,2009-06-30,MSFT  ,19.94236   ,1.13588863103464    ,price
3137 ,2009-06-30,IBM   ,90.140341  ,0.402220577355032   ,price
3138 ,2009-06-30,SBUX  ,6.363656   ,0.79193469917293    ,price
3139 ,2009-06-30,AAPL  ,18.843271  ,0.280837652868227   ,price
3140 ,2009-06-30,GSPC  ,919.320007 ,0.43619305241553    ,price
3141 ,2009-07-01,MSFT  ,20.168883  ,-2.7870209768186    ,price
3142 ,2009-07-01,IBM   ,90.502904  ,-2.96641862453387   ,price
3143 ,2009-07-01,SBUX  ,6.414052   ,-4.35715207796881   ,price
3144 ,2009-07-01,AAPL  ,18.89619   ,-1.96737014181165   ,price
3145 ,2009-07-01,GSPC  ,923.330017 ,-2.91445458336052   ,price
3146 ,2009-07-02,MSFT  ,19.606772  ,-0.727432338173769  ,price
3147 ,2009-07-02,IBM   ,87.818209  ,-0.0786420046439371 ,price
3148 ,2009-07-02,SBUX  ,6.134582   ,0.0746750145323666  ,price
3149 ,2009-07-02,AAPL  ,18.524432  ,-1.0070052350323    ,price
3150 ,2009-07-02,GSPC  ,896.419983 ,0.256574824704681   ,price
3151 ,2009-07-06,MSFT  ,19.464146  ,-2.88793045428244   ,price
3152 ,2009-07-06,IBM   ,87.749147  ,-1.43630000186782   ,price
3153 ,2009-07-06,SBUX  ,6.139163   ,-3.20893906872973   ,price
3154 ,2009-07-06,AAPL  ,18.33789   ,-2.31584440739912   ,price
3155 ,2009-07-06,GSPC  ,898.719971 ,-1.96834860366088   ,price
3156 ,2009-07-07,MSFT  ,18.902035  ,0.133149684676794   ,price
3157 ,2009-07-07,IBM   ,86.488806  ,0.489069070973183   ,price
3158 ,2009-07-07,SBUX  ,5.942161   ,0.53970264353322    ,price
3159 ,2009-07-07,AAPL  ,17.913213  ,1.34416422112549    ,price
3160 ,2009-07-07,GSPC  ,881.030029 ,-0.166853677129326  ,price
3161 ,2009-07-08,MSFT  ,18.927203  ,-0.531911661749494  ,price
3162 ,2009-07-08,IBM   ,86.911796  ,1.39054542147536    ,price
3163 ,2009-07-08,SBUX  ,5.974231   ,4.60122817480611    ,price
3164 ,2009-07-08,AAPL  ,18.153996  ,-0.62673253866531   ,price
3165 ,2009-07-08,GSPC  ,879.559998 ,0.354722248293972   ,price
3166 ,2009-07-09,MSFT  ,18.826527  ,-0.222818579337543  ,price
3167 ,2009-07-09,IBM   ,88.120344  ,-1.22452994509418   ,price
3168 ,2009-07-09,SBUX  ,6.249119   ,-1.3929643522551    ,price
3169 ,2009-07-09,AAPL  ,18.040219  ,1.58404950627262    ,price
3170 ,2009-07-09,GSPC  ,882.679993 ,-0.402182900728779  ,price
3171 ,2009-07-10,MSFT  ,18.784578  ,3.751673314141      ,price
3172 ,2009-07-10,IBM   ,87.041284  ,2.76703523812907    ,price
3173 ,2009-07-10,SBUX  ,6.162071   ,4.46096774931674    ,price
3174 ,2009-07-10,AAPL  ,18.325985  ,2.75771807081585    ,price
3175 ,2009-07-10,GSPC  ,879.130005 ,2.49337218333254    ,price
3176 ,2009-07-13,MSFT  ,19.489314  ,-0.516565128972723  ,price
3177 ,2009-07-13,IBM   ,89.449747  ,-0.357076471105062  ,price
3178 ,2009-07-13,SBUX  ,6.436959   ,0.427049480973859   ,price
3179 ,2009-07-13,AAPL  ,18.831364  ,-0.0491785937545585 ,price
3180 ,2009-07-13,GSPC  ,901.049988 ,0.531606355229204   ,price
3181 ,2009-07-14,MSFT  ,19.388639  ,4.37039959328759    ,price
3182 ,2009-07-14,IBM   ,89.130343  ,3.84503737408484    ,price
3183 ,2009-07-14,SBUX  ,6.464448   ,2.19701666716169    ,price
3184 ,2009-07-14,AAPL  ,18.822103  ,3.24031804522589    ,price
3185 ,2009-07-14,GSPC  ,905.840027 ,2.96299183078603    ,price
3186 ,2009-07-15,MSFT  ,20.236     ,1.32669994069973    ,price
3187 ,2009-07-15,IBM   ,92.557438  ,3.18970151269744    ,price
3188 ,2009-07-15,SBUX  ,6.606473   ,-0.0693410841155325 ,price
3189 ,2009-07-15,AAPL  ,19.431999  ,0.435729746589634   ,price
3190 ,2009-07-15,GSPC  ,932.679993 ,0.864176036849979   ,price
3191 ,2009-07-16,MSFT  ,20.504471  ,-0.613744192668995  ,price
3192 ,2009-07-16,IBM   ,95.509744  ,4.32031730710114    ,price
3193 ,2009-07-16,SBUX  ,6.601892   ,0.208182745188803   ,price
3194 ,2009-07-16,AAPL  ,19.51667   ,2.86741027029713    ,price
3195 ,2009-07-16,GSPC  ,940.73999  ,-0.0382661525848446 ,price
3196 ,2009-07-17,MSFT  ,20.378626  ,0.988059744557857   ,price
3197 ,2009-07-17,IBM   ,99.636068  ,0.883732184212649   ,price
3198 ,2009-07-17,SBUX  ,6.615636   ,3.3240946146372     ,price
3199 ,2009-07-17,AAPL  ,20.076293  ,0.764414028027991   ,price
3200 ,2009-07-17,GSPC  ,940.380005 ,1.1431548887516     ,price
3201 ,2009-07-20,MSFT  ,20.579979  ,1.22298958614096    ,price
3202 ,2009-07-20,IBM   ,100.516584 ,0.515286114378901   ,price
3203 ,2009-07-20,SBUX  ,6.835546   ,-1.5415447427316    ,price
3204 ,2009-07-20,AAPL  ,20.229759  ,-0.915571955157758  ,price
3205 ,2009-07-20,GSPC  ,951.130005 ,0.362727700930854   ,price
3206 ,2009-07-21,MSFT  ,20.83167   ,-0.12082564671963   ,price
3207 ,2009-07-21,IBM   ,101.034532 ,-1.25598245954165   ,price
3208 ,2009-07-21,SBUX  ,6.730173   ,18.3798395672741    ,price
3209 ,2009-07-21,AAPL  ,20.044541  ,3.45191740733799    ,price
3210 ,2009-07-21,GSPC  ,954.580017 ,-0.0534276845227492 ,price
3211 ,2009-07-22,MSFT  ,20.8065    ,3.06451829956985    ,price
3212 ,2009-07-22,IBM   ,99.765556  ,1.28926059410725    ,price
3213 ,2009-07-22,SBUX  ,7.967168   ,-0.747555467639193  ,price
3214 ,2009-07-22,AAPL  ,20.736462  ,0.689037503118903   ,price
3215 ,2009-07-22,GSPC  ,954.070007 ,2.32896651576638    ,price
3216 ,2009-07-23,MSFT  ,21.444119  ,-8.25508382974372   ,price
3217 ,2009-07-23,IBM   ,101.051794 ,0.495473638003898   ,price
3218 ,2009-07-23,SBUX  ,7.907609   ,-0.231751468743587  ,price
3219 ,2009-07-23,AAPL  ,20.879344  ,1.37499051694345    ,price
3220 ,2009-07-23,GSPC  ,976.289978 ,0.304216172134049   ,price
3221 ,2009-07-24,MSFT  ,19.673889  ,-1.44989127467375   ,price
3222 ,2009-07-24,IBM   ,101.552479 ,-0.00850200810952207,price
3223 ,2009-07-24,SBUX  ,7.889283   ,0.464579607551157   ,price
3224 ,2009-07-24,AAPL  ,21.166433  ,0.0687550897215387  ,price
3225 ,2009-07-24,GSPC  ,979.26001  ,0.298182604229902   ,price
3226 ,2009-07-27,MSFT  ,19.388639  ,1.55775761258952    ,price
3227 ,2009-07-27,IBM   ,101.543845 ,-0.297542406435372  ,price
3228 ,2009-07-27,SBUX  ,7.925935   ,0.34682343471149    ,price
3229 ,2009-07-27,AAPL  ,21.180986  ,-0.0624616814344718 ,price
3230 ,2009-07-27,GSPC  ,982.179993 ,-0.260644486575278  ,price
3231 ,2009-07-28,MSFT  ,19.690667  ,1.40605191281738    ,price
3232 ,2009-07-28,IBM   ,101.241709 ,-0.0170502850756918 ,price
3233 ,2009-07-28,SBUX  ,7.953424   ,-1.15206985067061   ,price
3234 ,2009-07-28,AAPL  ,21.167756  ,0.0187502161305993  ,price
3235 ,2009-07-28,GSPC  ,979.619995 ,-0.456296423390173  ,price
3236 ,2009-07-29,MSFT  ,19.967528  ,0.0420182207832565  ,price
3237 ,2009-07-29,IBM   ,101.224447 ,0.511682716330378   ,price
3238 ,2009-07-29,SBUX  ,7.861795   ,2.73891649426118    ,price
3239 ,2009-07-29,AAPL  ,21.171725  ,1.72467288329128    ,price
3240 ,2009-07-29,GSPC  ,975.150024 ,1.18955808998677    ,price
3241 ,2009-07-30,MSFT  ,19.975918  ,-1.21797155955485   ,price
3242 ,2009-07-30,IBM   ,101.742395 ,0.0593921540769747  ,price
3243 ,2009-07-30,SBUX  ,8.077123   ,0.397059695636679   ,price
3244 ,2009-07-30,AAPL  ,21.536868  ,0.36857262625189    ,price
3245 ,2009-07-30,GSPC  ,986.75     ,0.0739782112997167  ,price
3246 ,2009-07-31,MSFT  ,19.732617  ,1.31802588577075    ,price
3247 ,2009-07-31,IBM   ,101.802822 ,1.68743946999819    ,price
3248 ,2009-07-31,SBUX  ,8.109194   ,3.22034470996747    ,price
3249 ,2009-07-31,AAPL  ,21.616247  ,1.8605819964955     ,price
3250 ,2009-07-31,GSPC  ,987.47998  ,1.53421085053289    ,price
3251 ,2009-08-03,MSFT  ,19.992698  ,-0.25178192558103   ,price
3252 ,2009-08-03,IBM   ,103.520683 ,-0.266844259518655  ,price
3253 ,2009-08-03,SBUX  ,8.370338   ,2.35358476563313    ,price
3254 ,2009-08-03,AAPL  ,22.018435  ,-0.528756925730637  ,price
3255 ,2009-08-03,GSPC  ,1002.630005,0.301209716938408   ,price
3256 ,2009-08-04,MSFT  ,19.94236   ,0.168274968459096   ,price
3257 ,2009-08-04,IBM   ,103.244444 ,-0.944814037644492  ,price
3258 ,2009-08-04,SBUX  ,8.567341   ,-1.06952670612738   ,price
3259 ,2009-08-04,AAPL  ,21.902011  ,-0.265779247394223  ,price
3260 ,2009-08-04,GSPC  ,1005.650024,-0.291359114013211  ,price
3261 ,2009-08-05,MSFT  ,19.975918  ,-1.469969990866     ,price
3262 ,2009-08-05,IBM   ,102.268976 ,-0.457946308174623  ,price
3263 ,2009-08-05,SBUX  ,8.475711   ,-1.08108924431237   ,price
3264 ,2009-08-05,AAPL  ,21.8438    ,-0.726787463719693  ,price
3265 ,2009-08-05,GSPC  ,1002.719971,-0.562465510123962  ,price
3266 ,2009-08-06,MSFT  ,19.682278  ,0.426256554246416   ,price
3267 ,2009-08-06,IBM   ,101.800639 ,1.66127542676819    ,price
3268 ,2009-08-06,SBUX  ,8.384081   ,3.98908359783261    ,price
3269 ,2009-08-06,AAPL  ,21.685042  ,0.97614290993765    ,price
3270 ,2009-08-06,GSPC  ,997.080017 ,1.3439205250866     ,price
3271 ,2009-08-07,MSFT  ,19.766175  ,-0.594227259447013  ,price
3272 ,2009-08-07,IBM   ,103.491828 ,-0.527951830167688  ,price
3273 ,2009-08-07,SBUX  ,8.718529   ,0.893327303264119   ,price
3274 ,2009-08-07,AAPL  ,21.896719  ,-0.477304385191232  ,price
3275 ,2009-08-07,GSPC  ,1010.47998 ,-0.334494900136466  ,price
3276 ,2009-08-10,MSFT  ,19.648719  ,-1.2382588401819    ,price
3277 ,2009-08-10,IBM   ,102.945441 ,-0.766635212141154  ,price
3278 ,2009-08-10,SBUX  ,8.796414   ,-1.77083525172872   ,price
3279 ,2009-08-10,AAPL  ,21.792205  ,-1.1474056893279    ,price
3280 ,2009-08-10,GSPC  ,1007.099976,-1.26601134980069   ,price
3281 ,2009-08-11,MSFT  ,19.405417  ,1.72936247646727    ,price
3282 ,2009-08-11,IBM   ,102.156225 ,1.27345249885653    ,price
3283 ,2009-08-11,SBUX  ,8.640644   ,1.9618213642409     ,price
3284 ,2009-08-11,AAPL  ,21.54216   ,1.52306453948908    ,price
3285 ,2009-08-11,GSPC  ,994.349976 ,1.15251393137259    ,price
3286 ,2009-08-12,MSFT  ,19.741007  ,0.382488086853937   ,price
3287 ,2009-08-12,IBM   ,103.457136 ,0.243105511832452   ,price
3288 ,2009-08-12,SBUX  ,8.810158   ,2.13208435081416    ,price
3289 ,2009-08-12,AAPL  ,21.870261  ,1.88130813802359    ,price
3290 ,2009-08-12,GSPC  ,1005.809998,0.68800091605373    ,price
3291 ,2009-08-13,MSFT  ,19.816514  ,0.296358885321599   ,price
3292 ,2009-08-13,IBM   ,103.708646 ,-0.844624854132225  ,price
3293 ,2009-08-13,SBUX  ,8.997998   ,-2.6476556229508    ,price
3294 ,2009-08-13,AAPL  ,22.281708  ,-0.973753897142889  ,price
3295 ,2009-08-13,GSPC  ,1012.72998 ,-0.853134909662691  ,price
3296 ,2009-08-14,MSFT  ,19.875242  ,-1.85732581268696   ,price
3297 ,2009-08-14,IBM   ,102.832697 ,-1.44218526136681   ,price
3298 ,2009-08-14,SBUX  ,8.759762   ,-2.6150596328987    ,price
3299 ,2009-08-14,AAPL  ,22.064739  ,-4.31107297484914   ,price
3300 ,2009-08-14,GSPC  ,1004.090027,-2.42608195928232   ,price
3301 ,2009-08-17,MSFT  ,19.506094  ,1.98961411751629    ,price
3302 ,2009-08-17,IBM   ,101.349659 ,0.658906015658131   ,price
3303 ,2009-08-17,SBUX  ,8.530689   ,2.09452014954476    ,price
3304 ,2009-08-17,AAPL  ,21.113512  ,2.76333468349557    ,price
3305 ,2009-08-17,GSPC  ,979.72998  ,1.01456556427926    ,price
3306 ,2009-08-18,MSFT  ,19.89419   ,0.296860540690525   ,price
3307 ,2009-08-18,IBM   ,102.017458 ,0.799117147184741   ,price
3308 ,2009-08-18,SBUX  ,8.709366   ,0.578641430386563   ,price
3309 ,2009-08-18,AAPL  ,21.696949  ,0.36585328195222    ,price
3310 ,2009-08-18,GSPC  ,989.669983 ,0.686091234111925   ,price
3311 ,2009-08-19,MSFT  ,19.953248  ,0.0845676854214481  ,price
3312 ,2009-08-19,IBM   ,102.832697 ,0.320483668730394   ,price
3313 ,2009-08-19,SBUX  ,8.759762   ,0.523005077078578   ,price
3314 ,2009-08-19,AAPL  ,21.776328  ,1.05103578528024    ,price
3315 ,2009-08-19,GSPC  ,996.460022 ,1.0948731267816     ,price
3316 ,2009-08-20,MSFT  ,19.970122  ,3.12632041006059    ,price
3317 ,2009-08-20,IBM   ,103.162259 ,0.798659323658277   ,price
3318 ,2009-08-20,SBUX  ,8.805576   ,2.54943004296368    ,price
3319 ,2009-08-20,AAPL  ,22.005205  ,1.73750710343303    ,price
3320 ,2009-08-20,GSPC  ,1007.369995,1.86227603493391    ,price
3321 ,2009-08-21,MSFT  ,20.594452  ,0.942234345444097   ,price
3322 ,2009-08-21,IBM   ,103.986174 ,-0.483738347753812  ,price
3323 ,2009-08-21,SBUX  ,9.030068   ,-2.38457783485131   ,price
3324 ,2009-08-21,AAPL  ,22.387547  ,-0.094552565316794  ,price
3325 ,2009-08-21,GSPC  ,1026.130005,-0.0545797313469954 ,price
3326 ,2009-08-24,MSFT  ,20.7885    ,0                   ,price
3327 ,2009-08-24,IBM   ,103.483153 ,-0.410658148384798  ,price
3328 ,2009-08-24,SBUX  ,8.814739   ,1.35136162284557    ,price
3329 ,2009-08-24,AAPL  ,22.366379  ,0.201114360084844   ,price
3330 ,2009-08-24,GSPC  ,1025.569946,0.236946686033244   ,price
3331 ,2009-08-25,MSFT  ,20.7885    ,-0.365259638742565  ,price
3332 ,2009-08-25,IBM   ,103.058191 ,0.538584070430666   ,price
3333 ,2009-08-25,SBUX  ,8.933858   ,-0.769230941436511  ,price
3334 ,2009-08-25,AAPL  ,22.411361  ,-1.17473454646507   ,price
3335 ,2009-08-25,GSPC  ,1028       ,0.0116726653696515  ,price
3336 ,2009-08-26,MSFT  ,20.712568  ,0.570267288923315   ,price
3337 ,2009-08-26,IBM   ,103.613246 ,-0.0334822055473552 ,price
3338 ,2009-08-26,SBUX  ,8.865136   ,0.46511412797277    ,price
3339 ,2009-08-26,AAPL  ,22.148087  ,1.21857025394564    ,price
3340 ,2009-08-26,GSPC  ,1028.119995,0.278176187012106   ,price
3341 ,2009-08-27,MSFT  ,20.830685  ,-0.0405027487094193 ,price
3342 ,2009-08-27,IBM   ,103.578554 ,-1.01314505703565   ,price
3343 ,2009-08-27,SBUX  ,8.906369   ,-0.565842264114582  ,price
3344 ,2009-08-27,AAPL  ,22.417977  ,0.354077444186873   ,price
3345 ,2009-08-27,GSPC  ,1030.97998 ,-0.198832764919464  ,price
3346 ,2009-08-28,MSFT  ,20.822248  ,-0.121557480249004  ,price
3347 ,2009-08-28,IBM   ,102.529153 ,-0.143798125397551  ,price
3348 ,2009-08-28,SBUX  ,8.855973   ,-1.7589258684506    ,price
3349 ,2009-08-28,AAPL  ,22.497354  ,-1.08202946888777   ,price
3350 ,2009-08-28,GSPC  ,1028.930054,-0.807640807817235  ,price
3351 ,2009-08-31,MSFT  ,20.796937  ,-2.63691715756026   ,price
3352 ,2009-08-31,IBM   ,102.381718 ,-1.15205529174653   ,price
3353 ,2009-08-31,SBUX  ,8.700203   ,-2.26434946402975   ,price
3354 ,2009-08-31,AAPL  ,22.253926  ,-1.72997789244019   ,price
3355 ,2009-08-31,GSPC  ,1020.619995,-2.21238238625729   ,price
3356 ,2009-09-01,MSFT  ,20.248539  ,-0.583330975138505  ,price
3357 ,2009-09-01,IBM   ,101.202224 ,-0.514187316673992  ,price
3358 ,2009-09-01,SBUX  ,8.5032     ,0                   ,price
3359 ,2009-09-01,AAPL  ,21.868938  ,-0.0726006905319303 ,price
3360 ,2009-09-01,GSPC  ,998.039978 ,-0.329643909314424  ,price
3361 ,2009-09-02,MSFT  ,20.130423  ,1.04778225474945    ,price
3362 ,2009-09-02,IBM   ,100.681855 ,0.206740330717986   ,price
3363 ,2009-09-02,SBUX  ,8.5032     ,0.700430426192494   ,price
3364 ,2009-09-02,AAPL  ,21.853061  ,0.829394106390862   ,price
3365 ,2009-09-02,GSPC  ,994.75     ,0.853479768786131   ,price
3366 ,2009-09-03,MSFT  ,20.341346  ,2.11530249768131    ,price
3367 ,2009-09-03,IBM   ,100.890005 ,0.971372734097893   ,price
3368 ,2009-09-03,SBUX  ,8.562759   ,1.76564586250763    ,price
3369 ,2009-09-03,AAPL  ,22.034309  ,2.25758384345069    ,price
3370 ,2009-09-03,GSPC  ,1003.23999 ,1.31175333232081    ,price
3371 ,2009-09-04,MSFT  ,20.771627  ,0.812343684007036   ,price
3372 ,2009-09-04,IBM   ,101.870023 ,-0.25540290689834   ,price
3373 ,2009-09-04,SBUX  ,8.713947   ,0.946379407632399   ,price
3374 ,2009-09-04,AAPL  ,22.531752  ,1.53837571086348    ,price
3375 ,2009-09-04,GSPC  ,1016.400024,0.884493387221714   ,price
3376 ,2009-09-08,MSFT  ,20.940364  ,-0.161152881583134  ,price
3377 ,2009-09-08,IBM   ,101.609844 ,-0.341414755050693  ,price
3378 ,2009-09-08,SBUX  ,8.796414   ,4.63541165752317    ,price
3379 ,2009-09-08,AAPL  ,22.878375  ,-1.03509973938271   ,price
3380 ,2009-09-08,GSPC  ,1025.390015,0.778238512494201   ,price
3381 ,2009-09-09,MSFT  ,20.906618  ,0.887809783485775   ,price
3382 ,2009-09-09,IBM   ,101.262933 ,0.779373040676193   ,price
3383 ,2009-09-09,SBUX  ,9.204164   ,-0.597316605831884  ,price
3384 ,2009-09-09,AAPL  ,22.641561  ,0.829726360298215   ,price
3385 ,2009-09-09,GSPC  ,1033.369995,1.04222302293574    ,price
3386 ,2009-09-10,MSFT  ,21.092229  ,-0.559997712901754  ,price
3387 ,2009-09-10,IBM   ,102.052149 ,0.322941754024216   ,price
3388 ,2009-09-10,SBUX  ,9.149186   ,-0.400603944438337  ,price
3389 ,2009-09-10,AAPL  ,22.829424  ,-0.231801730959131  ,price
3390 ,2009-09-10,GSPC  ,1044.140015,-0.135042712638485  ,price
3391 ,2009-09-11,MSFT  ,20.974113  ,0.563151347568312   ,price
3392 ,2009-09-11,IBM   ,102.381718 ,0.703086463151553   ,price
3393 ,2009-09-11,SBUX  ,9.112534   ,0.955266668963873   ,price
3394 ,2009-09-11,AAPL  ,22.776505  ,0.906131120643843   ,price
3395 ,2009-09-11,GSPC  ,1042.72998 ,0.633911571239175   ,price
3396 ,2009-09-14,MSFT  ,21.092229  ,0.800000796501883   ,price
3397 ,2009-09-14,IBM   ,103.10155  ,0.395357780751108   ,price
3398 ,2009-09-14,SBUX  ,9.199583   ,-1.44422850470505   ,price
3399 ,2009-09-14,AAPL  ,22.98289   ,0.828920992964765   ,price
3400 ,2009-09-14,GSPC  ,1049.339966,0.313534136371585   ,price
3401 ,2009-09-15,MSFT  ,21.260967  ,0                   ,price
3402 ,2009-09-15,IBM   ,103.50917  ,2.06954514271537    ,price
3403 ,2009-09-15,SBUX  ,9.06672    ,0.3031857165546     ,price
3404 ,2009-09-15,AAPL  ,23.1734    ,3.83078011858424    ,price
3405 ,2009-09-15,GSPC  ,1052.630005,1.53235276625047    ,price
3406 ,2009-09-16,MSFT  ,21.260967  ,0.396821085325036   ,price
3407 ,2009-09-16,IBM   ,105.651339 ,0.0492506772678065  ,price
3408 ,2009-09-16,SBUX  ,9.094209   ,1.15869340588061    ,price
3409 ,2009-09-16,AAPL  ,24.061122  ,1.47358464829695    ,price
3410 ,2009-09-16,GSPC  ,1068.76001 ,-0.305963917942619  ,price
3411 ,2009-09-17,MSFT  ,21.345335  ,-0.158100118831577  ,price
3412 ,2009-09-17,IBM   ,105.703373 ,0.188712994049872   ,price
3413 ,2009-09-17,SBUX  ,9.199583   ,3.38644697265082    ,price
3414 ,2009-09-17,AAPL  ,24.415683  ,0.254672375947861   ,price
3415 ,2009-09-17,GSPC  ,1065.48999 ,0.263733965252917   ,price
3416 ,2009-09-18,MSFT  ,21.311588  ,0.15835047111458    ,price
3417 ,2009-09-18,IBM   ,105.902849 ,-0.442225118986173  ,price
3418 ,2009-09-18,SBUX  ,9.511122   ,-0.433524036386034  ,price
3419 ,2009-09-18,AAPL  ,24.477863  ,-0.540480188160211  ,price
3420 ,2009-09-18,GSPC  ,1068.300049,-0.340729648323731  ,price
3421 ,2009-09-21,MSFT  ,21.345335  ,1.85771270397021    ,price
3422 ,2009-09-21,IBM   ,105.43452  ,0.0329038345316056  ,price
3423 ,2009-09-21,SBUX  ,9.469889   ,-0.967593178758487  ,price
3424 ,2009-09-21,AAPL  ,24.345565  ,0.249971606738224   ,price
3425 ,2009-09-21,GSPC  ,1064.660034,0.657486876228511   ,price
3426 ,2009-09-22,MSFT  ,21.74187   ,-0.23283645794956   ,price
3427 ,2009-09-22,IBM   ,105.469212 ,-0.649618961787633  ,price
3428 ,2009-09-22,SBUX  ,9.378259   ,-3.81044072252643   ,price
3429 ,2009-09-22,AAPL  ,24.406422  ,0.552903657897912   ,price
3430 ,2009-09-22,GSPC  ,1071.660034,-1.00685279451225   ,price
3431 ,2009-09-23,MSFT  ,21.691247  ,0.894600481014304   ,price
3432 ,2009-09-23,IBM   ,104.784064 ,0.0993242636590295  ,price
3433 ,2009-09-23,SBUX  ,9.020906   ,-2.64094316025463   ,price
3434 ,2009-09-23,AAPL  ,24.541366  ,-0.905658633671816  ,price
3435 ,2009-09-23,GSPC  ,1060.869995,-0.951102967145376  ,price
3436 ,2009-09-24,MSFT  ,21.885297  ,-1.50347514132435   ,price
3437 ,2009-09-24,IBM   ,104.88814  ,0.115759512943972   ,price
3438 ,2009-09-24,SBUX  ,8.782669   ,3.4428827956513     ,price
3439 ,2009-09-24,AAPL  ,24.319105  ,-0.788820147780932  ,price
3440 ,2009-09-24,GSPC  ,1050.780029,-0.609073623724155  ,price
3441 ,2009-09-25,MSFT  ,21.556257  ,1.09589526604735    ,price
3442 ,2009-09-25,IBM   ,105.009558 ,-1.44532557693463   ,price
3443 ,2009-09-25,SBUX  ,9.085046   ,3.98386535412149    ,price
3444 ,2009-09-25,AAPL  ,24.127271  ,2.07271265780535    ,price
3445 ,2009-09-25,GSPC  ,1044.380005,1.78095855061876    ,price
3446 ,2009-09-28,MSFT  ,21.792491  ,-0.309721362280239  ,price
